NAME,Site_Name,distance_to_site_miles
TS Nurnberger Middle School,Velsicol Chemical Corp.(Michigan),0.8500435286622312
SOUTH VALLEY PREP,South Valley,0.8500786744292502
Boston Preparatory Charter Public School,Lower Neponset River,0.8500798335702027
Riverside Middle School,Billings PCE,0.8509341138669245
Pearl City Elementary School,Pearl Harbor Naval Complex,0.8511472151433218
Monticello School,Monticello Mill Tailings (USDOE),0.8511484669419146
Ursa Minor Elementary,Fort Richardson (USARMY),0.8515651515851034
CENTRAL HIGH SCHOOL,Omaha Lead,0.8520236758691452
Carlstadt Public School,Ventron/Velsicol,0.8521051678257147
Ironbound Academy Elementary School,Pierson's Creek,0.8523762740035428
Carrie Knause Early Childhood Learning Center,Gratiot County Golf Course,0.8525474839936692
WILLIAMSBURG CHARTER HIGH SCHOOL,Newtown Creek,0.8526318841619718
PORT SALERNO LEARNING CENTER,Solitron Microwave,0.8526909711650718
Dayton Intermediate School,Carson River Mercury Site,0.8531044744258578
CENTRAL HIGH,Missouri Electric Works,0.8532516703522417
Ashland Middle,Ashland/Northern States Power Lakefront,0.8534515420090957
HOSPITAL HOMEBOUND SERVICES,Wingate Road Municipal Incinerator Dump,0.8535088360600288
Longfellow Alternative High,South Minneapolis Residential Soil Contamination,0.853637721053967
Prekindergarten South,South Minneapolis Residential Soil Contamination,0.853637721053967
Garfield Early Childhood Learning Center,"Curcio Scrap Metal, Inc.",0.8537571932656144
Florence Crittenton High School,Denver Radium Site,0.853849647719333
Mount Vernon,"North Carolina State University (Lot 86, Farm Unit #1)",0.8540128211971733
South Elementary School,Reilly Tar & Chemical Corp. (Dover Plant),0.8545112762051678
FITZHUGH PARK ELEMENTARY SCHOOL,Pollution Abatement Services,0.8549720466105826
Miamisburg Middle School,Mound Plant (USDOE),0.8551170795438421
DWIGHT MIDDLE,R & H Oil Company,0.85548025496879
Eastern View High,"Culpeper Wood Preservers, Inc.",0.8564544163895
Gwyn-Nor El Sch,North Penn - Area 7,0.856572399749938
MELROSE ELEMENTARY SCHOOL,Airco Plating Co.,0.8566695374989206
ATHENS EL,R & H Oil Company,0.8568699747722255
ROBERT W CARBONARO SCHOOL,Peninsula Boulevard Ground Water Plume,0.8573325641514644
Franklin Street School,Mohawk Tannery,0.8573605810015099
Brentwood Academy,Mohawk Tannery,0.8573605810015099
CORONADO ELEMENTARY,Fruit Avenue Plume,0.857504394910295
John S Clark Elem School,Yeoman Creek Landfill,0.8575186328289567
Riverside Middle School,"H. Brown Co., Inc.",0.8578519256664561
WHITTIER ELEMENTARY,Carlisle Village Cleaners,0.8580872747507039
John Brainerd Elementary School,Landfill & Development Co.,0.859016814772035
West Godwin Elementary School,Chem Central,0.8590566585305406
Washington Elementary,United Heckathorn Co.,0.8590649972041873
RAINBOW PARK ELEMENTARY SCHOOL,"Anodyne, Inc.",0.8593958907786172
Armistead Gardens Elementary/Middle,Kane & Lombard Street Drums,0.8598277293326594
WAPPINGERS JUNIOR HIGH SCHOOL,Wappinger Creek,0.8603522370986738
Columbia Middle,"Advanced Micro Devices, Inc. (Building 915)",0.8605137079292062
Joseph Widmer Jr. Elementary,Sharpe Army Depot,0.8607770879855932
Harrington Elementary School,Albion-Sheridan Township Landfill,0.8608483402642637
NANCY LOPEZ ELEMENTARY,McGaffey and Main Groundwater Plume,0.8612381149990797
Eleanor J. Toll Middle,San Fernando Valley (Area 2),0.8615845082153196
James Mastricola Elementary School,New Hampshire Plating Co.,0.8619709528655405
John Fremont Elementary,Modesto Ground Water Contamination,0.862524512846431
PORT SALERNO ELEMENTARY SCHOOL,Solitron Microwave,0.8626929994276472
COLLINS ES,Wilcox Oil Company,0.8633622991783105
Trailside Academy,Broderick Wood Products,0.8636403497445896
Fletcher Drive Elementary,San Fernando Valley (Area 4),0.8641460999215828
Jefferson Middle School,Ten-Mile Drain,0.8657211283915475
Garfield Middle School,"Curcio Scrap Metal, Inc.",0.8659967200921238
Longfellow Elementary,Sheboygan Harbor & River,0.866275478501391
Wall Intermediate School,"Waldick Aerospace Devices, Inc.",0.8662962261890069
Kendall College & Career Academy,Kellogg-Deering Well Field,0.8664188253898515
OLD BETHPAGE SCHOOL,Claremont Polychemical,0.8664797539877948
MISSOURI AVE ELEMENTARY,McGaffey and Main Groundwater Plume,0.8665798948964996
Keystone Academy CS,Metal Banks,0.866598228205122
West De Pere Middle,Better Brite Plating Chrome & Zinc Shops,0.8676566331727849
Forest Elementary School,West Troy Contaminated Aquifer,0.8677251254638869
Summit Public School: Denali,"Advanced Micro Devices, Inc. (Building 915)",0.8677967609115053
South Davis Jr High,Five Points PCE Plume,0.8681577911618799
Rocketship Mosaic Elementary,Lorentz Barrel & Drum Co.,0.8686262495208068
George Mayne Elementary,South Bay Asbestos Area,0.8686423733940326
WEST DALLAS STEM SCHOOL,RSR Corp.,0.8687833857074606
WEST DALLAS J H,RSR Corp.,0.8687833857074606
KELLOM ELEMENTARY SCHOOL,Omaha Lead,0.8695954652440291
Robert F. Kennedy Elementary,Lorentz Barrel & Drum Co.,0.8697437836129267
Lowell Community Charter Public School,Silresim Chemical Corp.,0.8698682223641615
Secaucus Middle School,Lower Hackensack River,0.8700411810199439
Secaucus High School,Lower Hackensack River,0.8700411810199439
Lucille M. Nixon Elementary,Hewlett-Packard (620-640 Page Mill Road),0.8702286684350149
Pioneer Elem School,Kerr-McGee (Kress Creek/West Branch of DuPage River),0.8711047979444271
Bogalusa High School,Colonial Creosote,0.8718848910530359
La Canada High,Jet Propulsion Laboratory (NASA),0.8719669666150027
Coronado High School,Indian Bend Wash Area,0.872246788442304
Griffith Elementary School,"Motorola, Inc. (52nd Street Plant)",0.8730005688431594
College Connection Academy,Lorentz Barrel & Drum Co.,0.8730370206633429
Luis Valdez Leadership Academy,Lorentz Barrel & Drum Co.,0.8730370206633429
LEAP HS Summer,Koppers Coke,0.8730578247053441
RICK SCHNEIDER MIDDLE,Geneva Industries/Fuhrmann Energy,0.873149447282155
John Henry High,United Heckathorn Co.,0.8731606272716189
FOLSOM ELEMENTARY SCHOOL,Arkla Terra Property,0.8733012300585323
Quibbletown Middle School,"Chemsol, Inc.",0.8734817849893814
Mary Bethune Elementary Literature/Technology,Agriculture Street Landfill,0.8740905563393311
Hillsboro High School,Eagle Zinc Co Div T L Diamond,0.8741687412532182
PAUL R. SMITH MIDDLE SCHOOL,Stauffer Chemical Co. (Tarpon Springs),0.8743148026911919
Carlos Pacheco,Sullivan's Ledge,0.8743798394661803
Compass Academy Charter School,Former Kil-Tone Company,0.8743979830692445
The Woodstock Academy,Linemaster Switch Corp.,0.874434874182519
Pickens High,"Sangamo Weston, Inc./Twelve-Mile Creek/Lake Hartwell PCB Contamination",0.8749418694229818
Oakcrest High School,D'Imperio Property,0.875376222624938
Carver Elementary School,American Creosote DeRidder,0.8753811193442588
HAMILTON ELEMENTARY SCHOOL,Sanford Dry Cleaners,0.8756604979992065
EVIT - Scottsdale Vocational Center,Indian Bend Wash Area,0.8772023025487871
The Genius School,Keystone Corridor Ground Water Contamination,0.8775070971429266
GEO Next Generation Academy,Keystone Corridor Ground Water Contamination,0.8775070971429266
Mary Daly Elementary School,Lusher Street Ground Water Contamination,0.8775426392208073
LAKE PARK ELEMENTARY SCHOOL,"Trans Circuits, Inc.",0.8780632609949952
Puente Hills High,San Gabriel Valley (Area 4),0.8781416534354753
Goshen High School,North 5th Street Groundwater Contamination,0.8782271207059844
SOLVAY HIGH SCHOOL,Onondaga Lake,0.8782544790449116
Abraham Lincoln Elementary School,Estech General Chemical Company,0.8786826145472506
Washington School,"Curcio Scrap Metal, Inc.",0.8791782189541903
PS 18 EDWARD BUSH,Newtown Creek,0.8793564968816703
Columbia Middle,"TRW Microwave, Inc. (Building 825)",0.8798114705288917
COLLIER DAEP,R & H Oil Company,0.8800263349036522
COLLIER EL,R & H Oil Company,0.8800263349036522
Lodi High School,"Curcio Scrap Metal, Inc.",0.8808159579496257
Christopher Columbus School #8,"Curcio Scrap Metal, Inc.",0.8808436219105664
The Excel Center,Memphis Defense Depot (DLA),0.8813620742959626
Renton Senior High School,Pacific Car & Foundry Co.,0.8815529442521115
Fountaindale Elementary,Central Chemical (Hagerstown),0.8819568766951988
Cinnaminson High School,Cinnaminson Township (Block 702) Ground Water Contamination,0.8820177756494844
BURNETT MIDDLE SCHOOL,Taylor Road Landfill,0.8825855953465864
Valley Community Day,San Gabriel Valley (Area 4),0.8826316127938556
Valley Alternative High (Continuation),San Gabriel Valley (Area 4),0.8826316127938556
COLLINS EL,Crystal Chemical Co.,0.882668091185022
AGUEDA JOHNSTON MIDDLE SCHOOL,Ordot Landfill,0.8827915103403425
FREDERICKTOWN ELEM.,Madison County Mines,0.8828160435625027
BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,Newtown Creek,0.883256542826726
Shirakawa (George Sr.) Elementary,Lorentz Barrel & Drum Co.,0.8841079150987793
Hudson Arts and Science Charter School,Riverside Industrial Park,0.8842640239164109
Vestaburg Community Alternative Education School  Wyoming,Chem Central,0.8845328882129619
HARRY STONE MONTESSORI ACADEMY,"Lane Plating Works, Inc.",0.8845545169992058
ACADEMIR MIDDLE SCHOOL OF MATH AND SCIENCE,Homestead Air Force Base,0.8848390100264111
ACADEMIR CHARTER SCHOOL OF MATH AND SCIENCE,Homestead Air Force Base,0.8848390100264111
Granite Technical Institute,Wasatch Chemical Co. (Lot 6),0.8848495014696783
Headstart Preschool Special Education,Wasatch Chemical Co. (Lot 6),0.8848495014696783
Granite Preschool,Wasatch Chemical Co. (Lot 6),0.8848495014696783
Southington High School,Solvents Recovery Service of New England,0.8851549242486827
Cheston El Sch,Industrial Lane,0.8853109389486944
Malcolm White,Wells G&H,0.8854037937052444
VALLEY STREAM SOUTH HIGH SCHOOL,Peninsula Boulevard Ground Water Plume,0.8859684225055948
HOMESTEAD SCHOOL,Genzale Plating Co.,0.8859711490989445
ANDREW T MORROW SCHOOL,Islip Municipal Sanitary Landfill,0.8859816190032903
Eleanor N Johnson Middle,Blackburn and Union Privileges,0.8860261394471816
East Side High School,Pierson's Creek,0.8878814345764777
Northside Elementary School,T.H. Agriculture & Nutrition Co. (Albany Plant),0.888104792870269
PARK AVENUE SCHOOL,New Cassel/Hicksville Ground Water Contamination,0.8881859822817828
Van Deene Avenue Elementary,Montrose Chemical Corp.,0.8891033671354287
Appleton Technical Academy,"N.W. Mauthe Co., Inc.",0.8897103048249909
PS 123 SUYDAM,Newtown Creek,0.8897671206917781
Sussex Academy,Georgetown North Groundwater,0.8903453352435919
Bdote Learning Center,South Minneapolis Residential Soil Contamination,0.8904091746340649
BOULWARE SPRINGS CHARTER,Cabot/Koppers,0.8906853945987455
South Plainfield Middle School,"Cornell Dubilier Electronics, Inc.",0.8918549156248612
Bishop Elementary,"TRW Microwave, Inc. (Building 825)",0.8920004090367005
Lee Montessori PCS - East End,Washington Navy Yard,0.8921118465127825
Manasquan High School,White Swan Cleaners/Sun Cleaners Area Ground Water Contamination,0.8926422421430612
ROOSEVELT ELEMENTARY,Lehillier/Mankato Site,0.8927085710370506
Kipp WAYS Primary Charter School,Westside Lead,0.8928722794208725
KIPP WAYS Academy Charter School,Westside Lead,0.8928722794208725
Therapeutic Education Collective (T,Oakdale Dump,0.8930885727830818
Mahatma K. Gandhi School,PJP Landfill,0.8931296026045545
Foxview Intermediate,Better Brite Plating Chrome & Zinc Shops,0.8932575488718378
TAPP CHILDCARE CENTER,Sanford Dry Cleaners,0.8936415579001326
TRAVIS INT,United Creosoting Co.,0.8937817230082848
Upper Moreland MS,Fischer & Porter Co.,0.8943622519475121
Natick High,"Natick Laboratory Army Research, Development, and Engineering Center",0.8945099527066591
IDEA JUDSON ACADEMY,"Eldorado Chemical Co., Inc.",0.8949885409991265
IDEA JUDSON COLLEGE PREPARATORY,"Eldorado Chemical Co., Inc.",0.8949885409991265
Venture Academy,Ogden Defense Depot (DLA),0.8951549536652359
WARD MELVILLE SENIOR HIGH SCHOOL,"Lawrence Aviation Industries, Inc.",0.8956478698814807
Washington High School,Beck's Lake,0.8960158716025203
Cerritos Elementary,San Fernando Valley (Area 4),0.8961535547600202
South Plainfield High School,"Cornell Dubilier Electronics, Inc.",0.8963835915405481
Le Mars Middle School,Highway 3 PCE,0.8965076698716998
Fairfield High School,Fairfield Coal Gasification Plant,0.8967631462271402
MARTINEZ C EL,South Cavalcade Street,0.8969244437881703
Cornell El Sch,Ohio River Park,0.897186515753374
Cornell HS,Ohio River Park,0.897186515753374
Brighton Elementary,Norfolk Naval Shipyard,0.8978239027649603
Excel Center - Hammond,MIDCO I,0.8988865244836073
Paramount School of Excellence South Bend,"Douglas Road/Uniroyal, Inc., Landfill",0.8990639392565355
ESCAMBIA JUVENILE DETENTION,Agrico Chemical Co.,0.8995066361531324
GEORGE T. BAKER AVIATION TECHNICAL COLLEGE,Airco Plating Co.,0.8997945463909788
Henry P. Becton Regional High School,Ventron/Velsicol,0.8998730784203486
CONSELYEA PREPARATORY SCHOOL,Meeker Avenue Plume,0.9002575662736726
PS 132 CONSELYEA SCHOOL (THE),Meeker Avenue Plume,0.9002575662736726
School 18,Fair Lawn Well Field,0.9003336572736153
Camden Prep Inc.,Welsbach & General Gas Mantle (Camden Radiation),0.900693150908057
Renaissance School,"N.W. Mauthe Co., Inc.",0.9008144021078035
JASPER H S,Hart Creosoting Company,0.9010934346749032
CARTHAGE SENIOR HIGH SCHOOL,Black River PCBs,0.901146816243459
SAVA - Sacramento Academic and Vocational Academy - SCUSD,Sacramento Army Depot,0.9012734307128021
Van Cleve Elementary School,West Troy Contaminated Aquifer,0.9013022998581021
Bedford High,Naval Weapons Industrial Reserve Plant,0.9019411041648787
Hamilton High,Memphis Defense Depot (DLA),0.90241146783001
Lionheart Classical Academy Chartered Public School,South Municipal Water Supply Well,0.9024287578831582
Vera Risdon Middle School,Quendall Terminals,0.9025592008455421
NORTH KANSAS CITY HIGH,Armour Road,0.9027970915912543
Columbia MS Taylor Campus,UGI Columbia Gas Plant,0.9029519082919968
Another Course To College,Lower Neponset River,0.9035572666643148
Victory Elementary School,North 25th Street Glass and Zinc,0.9036221737430761
Mildred Magowan Elementary School,Cosden Chemical Coatings Corp.,0.9036516608910651
KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"Martin Aaron, Inc.",0.9038260042848155
West Goshen Elementary School,North 5th Street Groundwater Contamination,0.9039023922793394
IRONDALE SENIOR HIGH,New Brighton/Arden Hills/TCAAP (USARMY),0.9042376511567248
DEASY SCHOOL,Li Tungsten Corp.,0.9043405621016581
Franklin Elementary School,Riverside Industrial Park,0.9043515495322747
General Wayne El Sch,Paoli Rail Yard,0.9046667077578532
Akili Academy of New Orleans,Agriculture Street Landfill,0.9048239967435634
Billings Early College School,Billings PCE,0.9048837737868264
Billings Multilingual Academy,Billings PCE,0.9048837737868264
Billings Opportunity School,Billings PCE,0.9048837737868264
Copeland Middle School,Rockaway Borough Well Field,0.9058069879994879
Wayne County Technology Center,Mallory Capacitor Co.,0.906147648441212
Edgewood Elementary Academy,Peerless Plating Co.,0.906169918590102
Whitney E. Houston Academy,U.S. Radium Corp.,0.9061868191311424
Grandview Elementary School,Caldwell Trucking Co.,0.906911832889215
Madison Preparatory Academy,Capitol Lakes,0.9069228163286677
United Technical Center,North 25th Street Glass and Zinc,0.90752143195189
Madison Student Support Center,NL Industries/Taracorp Lead Smelter,0.9075262338244534
Lumberton Middle School,Landfill & Development Co.,0.9076111999389946
West High,"N.W. Mauthe Co., Inc.",0.9077100064752524
Haverford SHS,Havertown PCP,0.9079768893943038
Sterling Montessori Academy,"Koppers Co., Inc. (Morrisville Plant)",0.9081733057908892
URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,Gowanus Canal,0.9086472932416285
URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE (THE),Gowanus Canal,0.9086472932416285
BOOKER T. WASHINGTON,Griggs & Walnut Ground Water Plume,0.9096508397403998
Maplewood Elem School,Sauget Area 1,0.9099296158431748
Beckemeyer Elem School,Circle Smelting Corp,0.9100080772556475
Robert C. Fisler Elementary,McColl,0.9106811898297053
LINCOLN ELEMENTARY SCHOOL,Hastings Ground Water Contamination,0.9107647987248095
Jackson River Governor's School,Kim-Stan Landfill,0.9108969310117114
Bryson Avenue Elementary,Southern Avenue Industrial Area,0.9113188074107826
Egremont,GE - Housatonic River,0.9119661718001384
McKinley School,Billings PCE,0.9123030381073811
Red Bank Elementary School,"Matteo & Sons, Inc.",0.9124701668232064
Wilson Avenue School,Pierson's Creek,0.9127100499294155
Heights High,57th and North Broadway Streets Site,0.9127402511041051
ACADEMY CHARTER SCHOOL-UNIONDALE,Old Roosevelt Field Contaminated Ground Water Area,0.9128508169702931
Ben Eielson Jr/Sr High School,Eielson Air Force Base,0.9132198854455205
Owen Valley Community High School,Franklin Street Groundwater Contamination,0.9133292439202314
TEAM Academy Charter School,White Chemical Corp.,0.9138218073269696
HAMLINE ELEMENTARY SCHOOL,Koppers Coke,0.9138301166558834
Savoy ES,Washington Navy Yard,0.9141203852643164
FALKENBURG ROAD JAIL,Reeves Southeastern Galvanizing Corp.,0.9146104945419605
Elkton High,Dwyer Property Ground Water Plume,0.9148099142638231
IS 93 RIDGEWOOD,Wolff-Alport Chemical Company,0.914835489760305
Maywood Elementary,Pemaco Maywood,0.9149290420969801
JAMES S EVANS ELEMENTARY SCHOOL,Wappinger Creek,0.9150251396694754
ANNA MERRITT ELEMENTARY SCHOOL,Eighteenmile Creek,0.9151553689022892
Hunter Huss High,Davis Park Road TCE,0.9153096009934214
Cape May County Technical High School,Williams Property,0.9156828540026729
Godwin Heights Middle School,Chem Central,0.9160126164393618
Peter G Schmidt Elementary,Palermo Well Field Ground Water Contamination,0.9161046427182904
MOUNDS VIEW SENIOR HIGH,MacGillis & Gibbs/Bell Lumber & Pole Co.,0.9162021584554408
Selkirk Middle School,Greenacres Landfill,0.9162748663679301
James Mastricola Upper Elementary School,New Hampshire Plating Co.,0.9168373617070735
Dry Hollow Elementary School,Union Pacific Railroad Co. Tie-Treating Plant,0.9169375178246186
California Avenue Elementary,Riverbank Army Ammunition Plant,0.9172494675903868
Charles Street School,Swope Oil & Chemical Co.,0.9173214232939452
Bonneville School,700 South 1600 East PCE Plume,0.9173981356797167
Benjamin Franklin Elementary Sch,Federated Metals Corp Whiting,0.9175695857968685
Colgate Elementary,68th Street Dump,0.9176067977220694
Thomas W. Wallace Jr. Middle School,"Vineland Chemical Co., Inc.",0.9177242289866187
Eastwood Elementary School,Lane Street Ground Water Contamination,0.9177497101370697
Hatboro-Horsham SHS,Willow Grove Naval Air and Air Reserve Station,0.9179144589701224
ORDOT CHALAN PAGO ELEMENTARY SCHOOL,Ordot Landfill,0.9180205316307831
Hillandale Elementary,General Electric Co/Shepherd Farm,0.918256333209548
West Seattle High School,Pacific Sound Resources,0.9182657182766941
Dr. Edward Fitzgerald Elementary,"Rockets, Fireworks, and Flares (RFF)",0.9187836354026561
HARMONY SCHOOL OF FINE ARTS AND TECHNOLOGY-HOUSTON,Sol Lynn/Industrial Transformers,0.9188843771679311
Millsboro Middle School,NCR Corp. (Millsboro Plant),0.9190130463460608
Adult Transition Services,Shiawassee River,0.9190560110202877
DODGE ELEMENTARY SCHOOL,Cleburn Street Well,0.9200895886047814
Waverley Elementary,Fort Detrick Area B Ground Water,0.9201275994312076
School #3,Quanta Resources,0.9203748805912182
NORTHSIDE ELEMENTARY SCHOOL,Liberty Industrial Finishing,0.9204916610723276
Church Creek Elementary,Bush Valley Landfill,0.9205123736577512
GULFSTREAM ACADEMY OF HALLANDALE BEACH,Petroleum Products Corp.,0.9211395310205609
Vernon Center Middle School,Precision Plating Corp.,0.9213106470662067
Moccasin Elementary School,Electrovoice,0.9217213013361005
Arrow Academy of Excellence,Former Custom Cleaners,0.9227759062156179
Stratford High School,"Raymark Industries, Inc.",0.9228768315092798
Lincoln International Studies School,"Auto Ion Chemicals, Inc.",0.9228993642043885
Bronson JrSr High School,North Bronson Industrial Area,0.9232473478259206
Adrian Wilcox High,National Semiconductor Corp.,0.9234105506967722
Bishop Elementary,"Advanced Micro Devices, Inc.",0.9234811095816856
Roosevelt Elementary School,Woodbrook Road Dump,0.9235665411998368
Francis T. Evans Elementary,Andrews Air Force Base,0.9237197987670084
Mancelona Elementary School,Tar Lake,0.9247005557803791
Samsel Upper Elementary School,Global Sanitary Landfill,0.9249095699024066
Yavapai Elementary School,Indian Bend Wash Area,0.9249778986939993
Bobby's Run Elementary School,Landfill & Development Co.,0.9250384414675089
Marlboro Memorial Middle School,"Imperial Oil Co., Inc./Champion Chemicals",0.9252379501187482
Sheridan Road,"Motor Wheel, Inc.",0.9253818644511829
Fairwood Elementary School,Chem-Dyne,0.9255923471966686
J. Garfield Jackson Sr. Academy,Orange Valley Regional Ground Water Contamination,0.9257846271391205
Carmack,Newmark Ground Water Contamination,0.9262069467765943
Cincinnati Classical Academy,"Pristine, Inc.",0.9264375832547861
Grant Elementary,Sheboygan Harbor & River,0.9270815431565291
Simmons El Sch,Willow Grove Naval Air and Air Reserve Station,0.9272563122056569
Trinity Day Academy,New Bedford Site,0.928045658144192
James Avant Elementary School,Old American Zinc Plant,0.9281269448680551
Columbus School,"Curcio Scrap Metal, Inc.",0.9281340754394953
PS 39 HENRY BRISTOW,Gowanus Canal,0.9283415809058851
Malaga Elementary,"Purity Oil Sales, Inc.",0.9285462498334944
Winslow Township Elementary School Five,Lightman Drum Company,0.929595005889419
Doyline High School,Louisiana Army Ammunition Plant,0.9298298380883627
Eleanor Rush Intermediate School,Cinnaminson Township (Block 702) Ground Water Contamination,0.9299231526859563
A-TECH HIGH SCHOOL,Meeker Avenue Plume,0.9309883755462954
Herbert Hoover High,San Fernando Valley (Area 2),0.9310022033105674
West Rocks Middle School,Kellogg-Deering Well Field,0.9313971409521719
Stevenson Elementary,"CTS Printex, Inc.",0.9314039484064293
Graceland Park/O'Donnell Heights Elementary/Middle,Kane & Lombard Street Drums,0.9316994758007705
STRIVE Academy,Selma Treating Co.,0.9319060057515489
New Bedford High,Sullivan's Ledge,0.9319934468460107
Purple Panthers Preschool,Mohawk Tannery,0.9323268027202507
Nashua High School South,Mohawk Tannery,0.9323268027202507
HAUPPAUGE MIDDLE SCHOOL,Islip Municipal Sanitary Landfill,0.9326205294334402
duPont (H.B.) Middle School,Hockessin Groundwater,0.933217648707891
PS 81 JEAN PAUL RICHTER,Wolff-Alport Chemical Company,0.9333037107751725
Lewis & Clark Elementary School,Astoria Marine Construction Company,0.9336576633840897
GATES ELEMENTARY SCHOOL,Parkview Well,0.9336768433079192
San Miguel Elementary,Monolithic Memories,0.933943922783816
West Hills S.T.E.M. Academy,Puget Sound Naval Shipyard Complex,0.93448133056563
Valley Elementary School,Lammers Barrel,0.9346103075187738
Elizabeth Learning Center,Jervis B. Webb Co.,0.9354024664754759
COOK MIDDLE,Jones Road Ground Water Plume,0.935438368758296
Bryson Avenue Elementary,Jervis B. Webb Co.,0.935515313470781
Believe Memphis Academy Charter School,Memphis Defense Depot (DLA),0.9358457659011746
WESTWOOD ELEMENTARY,Waite Park Wells,0.9362280853271648
Washington Elementary School,Centralia Municipal Landfill,0.9364987871557646
East Park Elementary School,Sharon Steel Corp (Fairmont Coke Works),0.9371567354677538
LOOSCAN EL,North Cavalcade Street,0.937326386991462
STEPHENSEN ELEMENTARY SCHOOL,Mountain Home Air Force Base,0.9376893303328525
Marshall Middle School,Iron Horse Park,0.9377991095146545
Hook Elementary School,West Troy Contaminated Aquifer,0.9378630216667325
Middlesex High School,Middlesex Sampling Plant (USDOE),0.9382808535825587
Parkview School,Portland Cement (Kiln Dust 2 & 3),0.9383235666809792
Valentine Hills Elementary,MacGillis & Gibbs/Bell Lumber & Pole Co.,0.9383865242921293
Coronado Elementary,United Heckathorn Co.,0.9384835395517718
SUCCESS ACADEMY CHARTER SCHOOL-BUSHWICK,Wolff-Alport Chemical Company,0.9385391806792964
Greenwood Elementary School,Historic Potteries,0.9386583680971889
Project Before at Selover School,Raritan Bay Slag,0.9386973488103696
Wilmer Amina Carter High,"Rockets, Fireworks, and Flares (RFF)",0.9387905180561461
HICKSVILLE MIDDLE SCHOOL,Hooker Chemical & Plastics Corp./Ruco Polymer Corp.,0.9390035132309875
ESCAMBIA JUVENILE DETENTION,Escambia Wood - Pensacola,0.9391543372355107
Grand Ledge High School,"Parsons Chemical Works, Inc.",0.9392896209907561
CLOUGH PREK CENTER,Griffiss Air Force Base,0.9398698354741604
Molly Stark School,"Jard Company, Inc.",0.9405205371053426
Renton Technical College,Pacific Car & Foundry Co.,0.940999642437627
Pioneer School,Ogden Defense Depot (DLA),0.9435809288871264
JESSE J. MCCRARY JR. ELEMENTARY SCHOOL,Continental Cleaners,0.9435940591639254
FRANKLYN S BARRY PRIMARY SCHOOL,Rosen Brothers Scrap Yard/Dump,0.9436445049991268
Wilbur (Kathleen H.) Elementary,Delaware City PVC Plant,0.9439290937883587
Thurgood Marshall Academy PCS,Washington Navy Yard,0.9439911272319578
Bryson Middle,"Para-Chem Southern, Inc.",0.9445869764019222
Boulevard Elementary School,Continental Steel Corp.,0.94459457390162
Navarre Middle School,Beck's Lake,0.9446887606548697
Ursa Major Elementary,Fort Richardson (USARMY),0.9450949041928707
Renton Technical High School,Pacific Car & Foundry Co.,0.9452315541435306
Ella Baker High School (Open Doors),Pacific Car & Foundry Co.,0.9452315541435306
ANDERSON EL,United Creosoting Co.,0.9454949828032679
Charles W Morey,Silresim Chemical Corp.,0.9454989462877506
Elkton Middle,Dwyer Property Ground Water Plume,0.9460292114235436
Pinedale Elementary,Industrial Waste Processing,0.9461491311872567
BIRTH TO TWO ECSE,New Brighton/Arden Hills/TCAAP (USARMY),0.946185385478569
Speech Program - Sp Ed Program,New Brighton/Arden Hills/TCAAP (USARMY),0.946185385478569
ECSE PROGRAM,New Brighton/Arden Hills/TCAAP (USARMY),0.946185385478569
Woodrow Wilson School,Wasatch Chemical Co. (Lot 6),0.9464759045830975
ALTINENCIA VALLE,"Scorpio Recycling, Inc.",0.9466937079463178
Schilling Farms Elementary School,Carrier Air Conditioning Co.,0.946701555315005
Timberlane Regional High School,Beede Waste Oil,0.9467780483823601
Adams Elementary,Janesville Old Landfill,0.9473214541932504
JOHN JAY SCHOOL FOR LAW,Gowanus Canal,0.9474215739132503
MILLENNIUM BROOKLYN HIGH SCHOOL,Gowanus Canal,0.9474215739132503
PARK SLOPE COLLEGIATE,Gowanus Canal,0.9474215739132503
CYBERARTS STUDIO ACADEMY,Gowanus Canal,0.9474215739132503
Cradock Middle,"Atlantic Wood Industries, Inc.",0.947502291878959
PS 250 GEORGE H LINDSAY,Newtown Creek,0.9476304464196986
La Merced Intermediate,"Operating Industries, Inc., Landfill",0.948115409919181
Early Childhood School - North,Riverside Industrial Park,0.9485063775550429
GEORGE WESTINGHOUSE CAREER AND TECHNICAL ED HIGH SCHOOL,Gowanus Canal,0.9486128324535685
BRIDGES:  A SCHOOL FOR EXPLORATION AND EQUITY,Gowanus Canal,0.9486128324535685
CITY POLYTECHNIC HIGH SCHOOL,Gowanus Canal,0.9486128324535685
PS 145 ANDREW JACKSON,Newtown Creek,0.9488698627155092
Franklin Elementary School,Cliff Drive Groundwater Contamination,0.949274855038048
Bountiful High,Five Points PCE Plume,0.9493065878642646
Muhlenberg Jr HS,Former Exide Technologies Laureldale ,0.9504997091639136
Rochester Community Schools Virtual Campus,J & L Landfill,0.9511797464098238
John M Schultz Educational Campus,J & L Landfill,0.9511797464098238
Linden El Sch,Chem-Fab,0.9516329351079836
KIPP Bridge Academy,AMCO Chemical,0.9517030265280914
West Hazleton El/MS,Valmont TCE,0.9527139916183728
